IDnum;Date;StartTime;Duration;Destination;Attack_name;insider?;manual?;console?;success?;aDump?;oDump;iDump;BSM?;SysLogs;FSListing;Stealthy;New?;Category;OS
45.192523;4/2/1999;19:50:58;0:00:01;172.016.112.155;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:08;0:00:01;172.016.112.156;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:18;0:00:01;172.016.112.157;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:28;0:00:01;172.016.112.158;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:38;0:00:01;172.016.112.159;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:48;0:00:01;172.016.112.160;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:51:59;0:00:01;172.016.112.161;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:09;0:00:01;172.016.112.162;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:19;0:00:01;172.016.112.163;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:29;0:00:01;172.016.112.164;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:39;0:00:01;172.016.112.165;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:49;0:00:01;172.016.112.166;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:52:59;0:00:01;172.016.112.167;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:09;0:00:01;172.016.112.168;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:19;0:00:01;172.016.112.169;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:29;0:00:01;172.016.112.170;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:39;0:00:01;172.016.112.171;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:49;0:00:01;172.016.112.172;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:53:59;0:00:01;172.016.112.173;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:09;0:00:01;172.016.112.174;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:19;0:00:01;172.016.112.175;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:29;0:00:01;172.016.112.176;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:39;0:00:01;172.016.112.177;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:49;0:00:01;172.016.112.178;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:54:59;0:00:01;172.016.112.179;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:09;0:00:01;172.016.112.180;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:19;0:00:01;172.016.112.181;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:29;0:00:01;172.016.112.182;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:39;0:00:01;172.016.112.183;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:49;0:00:01;172.016.112.184;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:55:59;0:00:01;172.016.112.185;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:09;0:00:01;172.016.112.186;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:19;0:00:01;172.016.112.187;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:29;0:00:01;172.016.112.188;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:39;0:00:01;172.016.112.189;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:49;0:00:01;172.016.112.190;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:56:59;0:00:01;172.016.112.191;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:09;0:00:01;172.016.112.192;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:19;0:00:01;172.016.112.193;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:29;0:00:01;172.016.112.194;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:29;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:39;0:00:01;172.016.112.195;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:57:50;0:00:01;172.016.112.196;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:00;0:00:01;172.016.112.197;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:10;0:00:01;172.016.112.198;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:20;0:00:01;172.016.112.199;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:30;0:00:01;172.016.112.200;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:40;0:00:01;172.016.112.201;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:58:50;0:00:01;172.016.112.202;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:00;0:00:01;172.016.112.203;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:10;0:00:01;172.016.112.204;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:20;0:00:01;172.016.112.205;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:30;0:00:01;172.016.112.206;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:40;0:00:01;172.016.112.207;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:40;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:59:50;0:00:01;172.016.112.208;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:00;0:00:01;172.016.112.209;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:10;0:00:01;172.016.112.210;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:20;0:00:01;172.016.112.211;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:30;0:00:01;172.016.112.212;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:40;0:00:01;172.016.112.213;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:00:50;0:00:01;172.016.112.214;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:00;0:00:01;172.016.112.215;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:10;0:00:01;172.016.112.216;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:20;0:00:01;172.016.112.217;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:30;0:00:01;172.016.112.218;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:40;0:00:01;172.016.112.219;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:01:50;0:00:01;172.016.112.220;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:00;0:00:01;172.016.112.221;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:10;0:00:01;172.016.112.222;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:20;0:00:01;172.016.112.223;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:30;0:00:01;172.016.112.224;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:40;0:00:01;172.016.112.225;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:02:50;0:00:01;172.016.112.226;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:00;0:00:01;172.016.112.227;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:10;0:00:01;172.016.112.228;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:20;0:00:01;172.016.112.229;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:30;0:00:01;172.016.112.230;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:41;0:00:01;172.016.112.231;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:03:51;0:00:01;172.016.112.232;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:01;0:00:01;172.016.112.233;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:11;0:00:01;172.016.112.234;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:21;0:00:01;172.016.112.235;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:31;0:00:01;172.016.112.236;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:41;0:00:01;172.016.112.237;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:04:51;0:00:01;172.016.112.238;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:01;0:00:01;172.016.112.239;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:11;0:00:01;172.016.112.240;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:21;0:00:01;172.016.112.241;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:31;0:00:01;172.016.112.242;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:41;0:00:01;172.016.112.243;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:05:51;0:00:01;172.016.112.244;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:01;0:00:01;172.016.112.245;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:11;0:00:01;172.016.112.246;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:21;0:00:01;172.016.112.247;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:31;0:00:01;172.016.112.248;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:41;0:00:01;172.016.112.249;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:06:51;0:00:01;172.016.112.250;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:07:01;0:00:01;172.016.112.251;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:07:11;0:00:01;172.016.112.252;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:07:21;0:00:01;172.016.112.253;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;20:07:31;0:00:01;172.016.112.254;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.203400;4/2/1999;20:34:00;0:02:00;172.016.112.050;secret;;auto;rem;succ;not;not;not;BSM;not;FSLst;Clr;New;llDATA ;
51.083800;4/5/1999;08:39:52;0:00:10;172.016.112.050;pod;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.084334;4/5/1999;08:43:17;0:00:01;192.168.001.001;portsweep;in;auto;rem;succ;aDmp;oDmp;not;not;not;not;Stlth;Old;llPROBE;NllCISCO
51.084334;4/5/1999;08:45:13;0:00:01;192.168.001.001;portsweep;in;auto;rem;succ;aDmp;oDmp;not;not;not;not;Stlth;Old;llPROBE;
51.084334;4/5/1999;08:47:09;0:00:01;192.168.001.001;portsweep;in;auto;rem;succ;aDmp;oDmp;not;not;not;not;Stlth;Old;llPROBE;
51.085000;4/5/1999;08:48:33;0:00:05;172.016.114.050;pod;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.085000;4/5/1999;08:49:03;0:00:01;202.077.162.213;pod;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;・ｽSC
51.085947;4/5/1999;08:59:16;0:00:41;172.016.112.050;warezclient;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;not;Clr;Old;llDOS;
51.085947;4/5/1999;08:59:45;0:00:01;207.075.239.115;warezclient;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;SysLg;not;Clr;Old;llDOS ;
51.093123;4/5/1999;09:33:00;0:02:00;172.016.112.050;smurf;;man;rem;succ;aDmp;not;iDmp;not;not;not;Clr;Old;llDOS;
51.094334;4/5/1999;09:43:11;0:00:08;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;tllSOLARIS
51.094334;4/5/1999;09:43:24;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:43:31;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;lllSOLARIS
51.094334;4/5/1999;09:43:35;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:43:43;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;illSOLARIS
51.094334;4/5/1999;09:43:50;0:00:02;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:43:57;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;hllSOLARIS
51.094334;4/5/1999;09:44:04;0:00:04;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:44:09;0:00:04;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;rllSOLARIS
51.094334;4/5/1999;09:44:18;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:44:25;0:00:04;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;rllSOLARIS
51.094334;4/5/1999;09:44:34;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:44:41;0:00:02;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;llSOLARIS
51.094334;4/5/1999;09:44:44;0:00:05;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:44:54;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;nllSOLARIS
51.094334;4/5/1999;09:45:01;0:00:03;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;sllSOLARIS
51.094334;4/5/1999;09:45:05;0:00:02;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:45:12;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;llSOLARIS
51.094334;4/5/1999;09:45:19;0:00:09;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;sllSOLARIS
51.094334;4/5/1999;09:45:29;0:00:10;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;ellSOLARIS
51.094334;4/5/1999;09:45:44;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;allSOLARIS
51.094334;4/5/1999;09:45:52;0:00:10;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;ellSOLARIS
51.094334;4/5/1999;09:46:03;0:00:11;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;rllSOLARIS
51.094334;4/5/1999;09:46:15;0:00:06;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;lllSOLARIS
51.094334;4/5/1999;09:46:26;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:46:33;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;ellSOLARIS
51.094334;4/5/1999;09:46:35;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;illSOLARIS
51.094334;4/5/1999;09:46:37;0:00:11;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.094334;4/5/1999;09:46:53;0:00:01;172.016.112.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;not;Clr;Old;llPROBE;
51.102700;4/5/1999;10:29:22;0:17:37;172.016.114.050;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.102700;4/5/1999;10:29:28;0:00:22;202.077.162.213;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS ;
51.105811;4/5/1999;10:58:14;0:01:46;172.016.118.080;guesstelnet;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llR2L;
51.105811;4/5/1999;11:00:01;0:01:33;172.016.118.080;guesstelnet;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llR2L;
51.105811;4/5/1999;11:00:03;0:00:01;192.005.041.239;guesstelnet;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;Old;llR2L;・ｽllLINUXN
51.114500;4/5/1999;11:45:27;0:16:33;172.016.112.100;dosnuke;in;man;rem;succ;aDmp;not;iDmp;not;SysLg;not;Clr;New;llDOS;
51.120309;4/5/1999;12:03:14;0:11:15;172.016.113.050;loadmodule;in;auto;rem;succ;aDmp;not;iDmp;not;not;FSLst;Stlth;Old;llU2R;ullSUNOS
51.121101;4/5/1999;12:11:18;0:12:28;172.016.112.050;ffbconfig;out;auto;rem;succ;aDmp;oDmp;iDmp;BSM;not;FSLst;Clr;Old;llU2R;
51.131803;4/5/1999;13:18:12;0:00:01;172.016.114.050;smurf;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;allLINUX
51.133019;4/5/1999;13:30:14;0:00:17;172.016.112.100;arppoison;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llDOS;allNT
51.133019;4/5/1999;13:33:52;0:10:59;172.016.112.100;arppoison;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;New;llDOS;llNT
51.140100;4/5/1999;14:05:43;0:10:04;172.016.114.050;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;.llLINUX
51.140100;4/5/1999;14:05:47;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;llLINUX
51.140100;4/5/1999;14:11:48;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140100;4/5/1999;14:13:02;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140100;4/5/1999;14:13:16;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140100;4/5/1999;14:13:56;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;allLINUX
51.140100;4/5/1999;14:14:05;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140100;4/5/1999;14:14:52;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ellLINUX
51.140100;4/5/1999;14:14:55;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;ellLINUX
51.140100;4/5/1999;14:15:06;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;
51.140100;4/5/1999;14:15:19;0:00:01;152.169.215.104;apache2;out;man;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llDOS;・ｽlL
